ID,Name,Source,Type,Qualité,URL
 76578, Alexandrite nitescente parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76578
 76580, Alexandrite équilibrée parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76580
 76582, Alexandrite trouble parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76582
 76596, Opale du tigre polie parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76596
 76610, Opale du tigre fragile parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76610
 76621, Pierre sournoise changeante parfaite,Joaillerie, Gemme violette,Rare,https://www.wowhead.com/mop-classic/fr/item= 76621
 76632, Héliolite subtile parfaite,Joaillerie, Gemme jaune,Rare,https://www.wowhead.com/mop-classic/fr/item= 76632
 76644, Jade sauvage nitescent,Fabriqué, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76644
 76646, Jade sauvage équilibré,Fabriqué, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76646
 76653, Jade sauvage régalien,Fabriqué, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76653
 76657, Jade sauvage stable,Fabriqué, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76657
 76678, Onyx vermillon splendide,Fabriqué, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76678
 82935, Heaume ouvragé en sanctacier,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82935
 85793, Gants de belligérant en écailles de dragon,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 85793
 85801, Gants de belligérant en cuir,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 85801
 90493, Gants en peau brumeuse,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 90493
 93434, Crispins de précision artisanaux du gladiateur effroyable,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 93434
 93465, Manchettes de méditation artisanales du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93465
 93469, Robe artisanale du gladiateur effroyable en cuir de kodo,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93469
 93472, Ceinture de cruauté artisanale du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93472
 93474, Manchettes de prouesse artisanales du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93474
 93493, Garde-poignets de précision artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93493
 93528, Gantelets artisanaux du gladiateur effroyable en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93528
 93530, Garde-jambes artisanaux du gladiateur effroyable en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93530
 93534, Grèves d’empressement artisanales du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93534
 93537, Brassards de méditation artisanaux du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93537
 93566, Baudrier de précision artisanal du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93566
 93579, Armure artisanale du gladiateur effroyable en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93579
 93580, Gantelets artisanaux du gladiateur effroyable en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93580
 93582, Jambières artisanales du gladiateur effroyable en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93582
 93587, Jambières rivetées artisanales du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93587
 93589, Sangle de cruauté artisanale du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93589
 93707, Alexandrite leste parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 93707
 98766, Bottines de cruauté artisanales du gladiateur malveillant,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98766
 98768, Bottines de méditation artisanales du gladiateur malveillant,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98768
 98771, Crispins de méditation artisanaux du gladiateur malveillant,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98771
 98773, Drapé de prouesse artisanal du gladiateur malveillant,Couture, Cape,Rare,https://www.wowhead.com/mop-classic/fr/item= 98773
 98804, Manchettes de prouesse artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98804
 98808, Robe artisanale du gladiateur malveillant en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98808
 98816, Solerets de cruauté artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98816
 98823, Jambières en anneaux artisanales du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98823
 98834, Heaume en peau-de-fer artisanal du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98834
 98843, Plastron artisanal du gladiateur malveillant en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98843
 98847, Epaulières artisanales du gladiateur malveillant en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98847
 98849, Fermoir de méditation artisanal du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98849
 98854, Corselet ornementé artisanal du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98854
 98860, Ceinturon de prouesse artisanal du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98860
 98863, Plaques de bras d’expertise artisanales du gladiateur malveillant,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98863
 98885, Gants en cuir artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98885
 98886, Heaume en cuir artisanal du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98886
 98888, Spallières en cuir artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98888
 98889, Sangle de méditation artisanale du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98889
 98890, Protège-tibias d’empressement artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98890
 98891, Protège-tibias de méditation artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98891
 98896, Heaume artisanal du gladiateur malveillant en mailles annelées,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98896
 98907, Heaume artisanal du gladiateur malveillant en mailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98907
 98927, Gantelets artisanaux du gladiateur malveillant en plaques,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98927
 76587, Alexandrite régalienne parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76587
 76588, Alexandrite énergique parfaite,Joaillerie, Gemme verte,Rare,https://www.wowhead.com/mop-classic/fr/item= 76588
 76599, Opale du tigre de champion parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76599
 76612, Opale du tigre splendide parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76612
 76623, Pierre sournoise intemporelle parfaite,Joaillerie, Gemme violette,Rare,https://www.wowhead.com/mop-classic/fr/item= 76623
 76675, Onyx vermillon translucide,Fabriqué, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 76675
 82937, Cuirasse ouvragée en sanctacier,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 82937
 93453, Plastron artisanal du gladiateur effroyable en plaques d’effroi,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93453
 93461, Robe artisanale du gladiateur effroyable en peau de dragon,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93461
 93464, Protège-tibias de méditation artisanaux du gladiateur effroyable en cuir,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93464
 93466, Gants artisanaux du gladiateur effroyable en cuir de kodo,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93466
 93473, Protège-tibias d’empressement artisanaux du gladiateur effroyable en cuir,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93473
 93475, Gants artisanaux du gladiateur effroyable en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93475
 93490, Solerets de cruauté artisanaux du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93490
 93531, Epaulières artisanales du gladiateur effroyable en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93531
 93535, Grèves de méditation artisanales du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93535
 93536, Brassards de prouesse artisanaux du gladiateur effroyable,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 93536
 93568, Couvre-bras d’empressement artisanaux du gladiateur effroyable,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 93568
 93574, Sangle de méditation artisanale du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93574
 93576, Protège-tibias de méditation artisanaux du gladiateur effroyable en mailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93576
 93591, Gantelets artisanaux du gladiateur effroyable en mailles,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93591
 93594, Spallières en mailles artisanales du gladiateur effroyable,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 93594
 97943, Opale du tigre obstinée parfaite,Joaillerie, Gemme orange,Rare,https://www.wowhead.com/mop-classic/fr/item= 97943
 98763, Corde de cruauté artisanale du gladiateur malveillant,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98763
 98765, Corde de méditation artisanale du gladiateur malveillant,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98765
 98790, Heaume artisanal du gladiateur malveillant en peau de dragon,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98790
 98794, Ceinture de méditation artisanale du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98794
 98795, Protège-tibias de méditation artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98795
 98809, Spallières artisanales du gladiateur malveillant en peau de wyrm,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98809
 98815, Liens de précision artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98815
 98819, Garde-poignets de précision artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98819
 98832, Couvre-bras de précision artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98832
 98833, Gants en peau-de-fer artisanaux du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98833
 98836, Spallières en peau-de-fer artisanales du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98836
 98837, Tunique en peau-de-fer artisanale du gladiateur malveillant,Travail du Cuir, Armures en cuir,Rare,https://www.wowhead.com/mop-classic/fr/item= 98837
 98844, Gantelets artisanaux du gladiateur malveillant en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98844
 98846, Garde-jambes artisanaux du gladiateur malveillant en écailles,Forge, Armures en plaques,Rare,https://www.wowhead.com/mop-classic/fr/item= 98846
 98869, Mantelet artisanal du gladiateur malveillant en étoffe lunaire,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98869
 98870, Gants artisanaux du gladiateur malveillant en satin,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98870
 98899, Armure rivetée artisanale du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98899
 98900, Gantelets rivetés artisanaux du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98900
 98901, Heaume riveté artisanal du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98901
 98902, Jambières rivetées artisanales du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98902
 98904, Sangle de cruauté artisanale du gladiateur malveillant,Travail du Cuir, Armures en mailles,Rare,https://www.wowhead.com/mop-classic/fr/item= 98904
 98924, Grande tenue artisanale du gladiateur malveillant en tisse-gangrène,Couture, Armures en tissu,Rare,https://www.wowhead.com/mop-classic/fr/item= 98924
